,last_name,gender,age,email,birth_date,university,inscription_date,career,first_name,location,postal_code
2969,emily parker,female,87,hoffmancarrie@gmail.com,1951/04/29,universidad tecnológica nacional,2021-01-26,ingeniería en informática,,2 de mayo,3364
2970,michael cameron,male,109,heather16@hotmail.com,1929/05/07,universidad tecnológica nacional,2020-10-09,actuario,,gobernador roca,3324
2971,tiffany nicholson,female,119,devon39@gmail.com,1919/01/15,universidad tecnológica nacional,2020-09-25,arquitectura,,esc nav militar rio sant,1927
2972,timothy ward,male,78,nathansanchez@hotmail.com,1960/07/23,universidad tecnológica nacional,2020-11-30,ingeniería mecánica,,el sombrerito,3585
2973,monique campbell,female,66,thomasfrazier@gmail.com,1972/02/10,universidad tecnológica nacional,2020-11-27,licenciatura en relaciones del trabajo,,aldea brasilera,3101
2974,dorothy garcia,female,89,zmack@yahoo.com,1949/03/17,universidad nacional de jujuy,2020-10-02,ingeniería en informática,,11 de mayo,5701
2975,kurt miller,male,77,ortizamy@hotmail.com,1961/03/20,universidad tecnológica nacional,2021-01-18,licenciatura en relaciones del trabajo,,costa del nogoya,3155
2976,brandon price,male,75,tfowler@yahoo.com,1963/01/16,universidad tecnológica nacional,2020-09-09,licenciatura en ciencias de la educación,,algarrobo,2935
2977,donna fox,female,129,jparker@hotmail.com,1909/09/28,universidad nacional de jujuy,2021-01-18,ingeniería mecánica,,arroyo de la cruz,2813
2978,leslie matthews,female,113,timalvarado@yahoo.com,1925/02/19,universidad nacional de jujuy,2020-10-23,licenciatura en ciencias antropológicas,,abo nezu,3461
2979,william duncan,male,77,jenniferbryan@gmail.com,1961/04/22,universidad tecnológica nacional,2021-01-31,licenciatura en ciencias de la computación,,leubuco,6338
2980,natalie manning,female,118,jaysullivan@hotmail.com,1920/05/15,universidad nacional de jujuy,2020-10-02,ingeniería mecánica,,longchamps,1854
2981,james dawson,male,103,oholmes@yahoo.com,1935/08/12,universidad tecnológica nacional,2020-10-28,ciencias veterinarias,,banfield,1828
2982,kimberly reynolds,female,42,lcobb@yahoo.com,1996/04/03,universidad nacional de jujuy,2020-09-09,ingeniería electrónica,,san marcelo,6009
2983,carla ayers,female,56,vcook@gmail.com,1982/08/21,universidad tecnológica nacional,2020-12-27,diseño de imagen y sonido,,caaguazu,3472
2984,joseph jackson,male,113,amy10@yahoo.com,1925/06/21,universidad nacional de jujuy,2021-01-12,licenciatura en ciencias ambientales,,altillo del medio,5274
2985,daniel martinez,male,46,juliagriffin@gmail.com,1992/11/04,universidad nacional de jujuy,2021-01-06,bioquímica,,colhue huapi,9021
2986,miss rachel smith,female,56,watsonlisa@hotmail.com,1982/01/11,universidad tecnológica nacional,2020-12-23,licenciatura en artes,,saladillo norte,7261
2987,jason hebert,male,57,jeffreymack@yahoo.com,1980/12/20,universidad nacional de jujuy,2020-09-10,ingeniería electrónica,,1 de mayo,3263
2988,matthew rodriguez,male,45,wsanchez@yahoo.com,1992/10/04,universidad nacional de jujuy,2020-09-23,licenciatura en ciencias geológicas,,alcaraz 1ro,3144
2989,frank smith,male,39,nunezbrandon@hotmail.com,1999/04/30,universidad nacional de jujuy,2020-11-30,licenciatura en ciencias de la computación,,villa ballester,1653
2990,sean mcintosh,male,78,amandacarter@gmail.com,1960/07/26,universidad nacional de jujuy,2020-09-06,medicina,,algarrobo,2935
2991,melissa torres,female,40,tarasolis@gmail.com,1997/10/22,universidad tecnológica nacional,2020-10-16,licenciatura en ciencias ambientales,,arroyo baru,3269
2992,tammy dean,female,21,timothy23@gmail.com,2017/07/10,universidad tecnológica nacional,2020-09-29,arquitectura,,quilmes,1878
2993,anthony ramirez,male,77,riosjonathan@gmail.com,1960/12/02,universidad tecnológica nacional,2020-09-20,diseño industrial,,abra del trigo,4501
2994,katelyn knight,female,68,jennifer83@yahoo.com,1970/02/12,universidad nacional de jujuy,2020-12-07,ingeniería electrónica,,arroyo balmaceda,3483
2995,casey johnson,female,63,danielanderson@gmail.com,1975/02/26,universidad tecnológica nacional,2020-11-07,licenciatura en gestión de agroalimentos,,cabildo,8118
2996,pamela davis,female,54,kathymurphy@gmail.com,1984/04/10,universidad nacional de jujuy,2020-11-16,licenciatura en administración,,aguas buenas,6228
2997,caroline byrd,female,93,zjackson@gmail.com,1945/07/03,universidad nacional de jujuy,2020-12-31,licenciatura en psicología,,catamontaña,4603
2998,nathan coleman,male,100,stephaniedavis@hotmail.com,1938/04/29,universidad nacional de jujuy,2020-09-06,licenciatura en ciencia política,,villa lynch,1672
2999,elizabeth jackson,female,83,michael12@gmail.com,1955/03/23,universidad tecnológica nacional,2020-09-12,agronomía,,campo de galnasi,3501
3000,hannah ferguson,female,76,joneswilliam@gmail.com,1963/01/26,universidad tecnológica nacional,2021-01-28,licenciatura en gestión de agroalimentos,,agua de la zorra,5460
3001,eric holland,male,34,margaret42@gmail.com,2003/12/14,universidad nacional de jujuy,2020-11-25,licenciatura en musicoterapia,,las quintas,2200
3002,whitney wong,female,80,anthony97@gmail.com,1958/02/28,universidad tecnológica nacional,2020-10-12,licenciatura en relaciones del trabajo,,arroyo canelon,1625
3003,mariah bennett,female,95,gonzalezbrandon@gmail.com,1943/07/13,universidad nacional de jujuy,2020-11-28,licenciatura en terapia ocupacional,,balneario la caleta,7609
3004,kevin graham,male,119,plucas@gmail.com,1919/04/26,universidad nacional de jujuy,2021-01-22,licenciatura en ciencias geológicas,,arequito,2183
3005,mitchell sanchez,male,68,garrettmichael@gmail.com,1970/02/06,universidad tecnológica nacional,2020-12-31,licenciatura en ciencias de la computación,,isla victoria,8400
3006,mary flores,female,129,jmcdonald@gmail.com,1909/04/12,universidad tecnológica nacional,2020-10-12,medicina,,guillermo e hudson,1885
3007,barbara rivera,female,65,reyescaitlyn@hotmail.com,1973/02/14,universidad tecnológica nacional,2020-09-13,licenciatura en ciencias de la educación,,capilla del señor,2812
3008,jessica small,female,90,cynthia23@yahoo.com,1948/07/10,universidad tecnológica nacional,2021-01-31,licenciatura en artes,,la oriental,6022
3009,lisa payne,female,18,usuarez@yahoo.com,2021/05/06,universidad tecnológica nacional,2021-01-18,licenciatura en psicología,,merlo,1722
3010,micheal diaz,male,67,turnerbobby@yahoo.com,1971/01/19,universidad nacional de jujuy,2020-09-14,ingeniería mecánica,,isidro casanova,1765
3011,gabriella gomez,female,118,scook@gmail.com,1920/06/30,universidad tecnológica nacional,2020-10-24,técnico para bioterios,,lomas del mirador,1752
3012,robert lara,male,55,davidvelasquez@yahoo.com,1983/10/26,universidad tecnológica nacional,2021-01-17,licenciatura en gestión de agroalimentos,,san lorenzo,5757
3013,michael gardner,male,67,romerovincent@yahoo.com,1971/12/04,universidad tecnológica nacional,2020-12-13,diseño industrial,,ingeniero adolfo sourdeaux,1612
3014,rhonda rodriguez,female,80,alejandro44@gmail.com,1958/02/22,universidad tecnológica nacional,2020-10-06,ingeniería mecánica,,bella vista,1661
3015,haley huffman,female,50,davistimothy@hotmail.com,1988/07/30,universidad nacional de jujuy,2020-11-07,bioquímica,,el perdido est jose guisasola,8156
3016,sheryl walker,female,28,maryandersen@gmail.com,2010/07/31,universidad tecnológica nacional,2021-01-06,licenciatura en administración,,chelforo,8366
3017,victoria herring,female,124,lauramarshall@hotmail.com,1914/06/30,universidad nacional de jujuy,2020-09-20,actuario,,13 de enero,5741
3018,david cobb,male,26,edwardsheather@yahoo.com,2012/07/26,universidad nacional de jujuy,2020-11-11,licenciatura en administración,,ambrosetti,2352
3019,melissa carrillo,female,18,allisonmichael@yahoo.com,2021/06/07,universidad nacional de jujuy,2021-01-15,diseño de imagen y sonido,,arroyo vega,3196
3020,jeffrey lynn,male,104,lstafford@yahoo.com,1934/05/17,universidad tecnológica nacional,2021-01-21,licenciatura en planificación y diseño del paisaje,,centenario,8309
3021,eric washington,male,46,mullenkarl@gmail.com,1991/12/09,universidad nacional de jujuy,2020-11-27,licenciatura en ciencias de la educación,,alarcon,2852
3022,anna phillips,female,69,pbrown@gmail.com,1969/05/12,universidad tecnológica nacional,2020-11-17,licenciatura en ciencia política,,cañadon leon,9311
3023,anna brown,female,36,jesuswebb@yahoo.com,2002/12/12,universidad nacional de jujuy,2021-01-06,técnico para bioterios,,1 de mayo,3263
3024,mr. oscar king dds,male,34,karl38@gmail.com,2004/08/30,universidad tecnológica nacional,2020-12-15,agronomía,,arroyo vega,3196
3025,rachel dean,female,45,webbmegan@hotmail.com,1992/11/30,universidad tecnológica nacional,2020-09-18,licenciatura en ciencias ambientales,,colonia las yescas,6513
3026,evan davis,male,24,bradley23@yahoo.com,2014/08/26,universidad nacional de jujuy,2020-10-11,contador público,,san andres,1651
3027,christopher miller,male,33,gmiller@yahoo.com,2005/04/16,universidad nacional de jujuy,2020-12-23,licenciatura en ciencias biológicas,,desamparados,5400
3028,deborah woodard,female,51,daniel61@yahoo.com,1987/02/21,universidad tecnológica nacional,2020-12-21,licenciatura en relaciones del trabajo,,campo garay,3066
3029,kathleen hanna,female,61,morgantaylor@hotmail.com,1977/01/09,universidad nacional de jujuy,2020-11-26,licenciatura en ciencias geológicas,,abra del trigo,4501
3030,terry lopez,male,127,leonardmcgee@gmail.com,1910/12/17,universidad tecnológica nacional,2020-09-05,técnico para bioterios,,avellaneda,1870
3031,casey lucas,male,97,moralesjohn@hotmail.com,1941/11/22,universidad nacional de jujuy,2020-12-03,ciencias veterinarias,,colonia el potrero,2820
3032,shawn duran,male,26,jenniferbailey@gmail.com,2012/06/18,universidad nacional de jujuy,2020-12-22,farmacia,,base aeronaval punta indio,1919
3033,kathryn carson,female,31,vanderson@yahoo.com,2007/08/01,universidad tecnológica nacional,2020-12-18,licenciatura en ciencias biológicas,,chumbicha,4728
3034,melissa austin,female,22,thomas75@yahoo.com,2016/09/14,universidad tecnológica nacional,2020-12-02,licenciatura en ciencias de la educación,,canning,1804
3035,brian gregory,male,132,psloan@yahoo.com,1906/04/15,universidad nacional de jujuy,2020-09-25,licenciatura en sociología,,la colina,6269
3036,dr. jamie mcintosh,male,68,emily58@hotmail.com,1970/03/25,universidad nacional de jujuy,2020-10-22,licenciatura en sociología,,villa lynch,1672
3037,aaron collins,male,127,ohorne@gmail.com,1911/06/27,universidad nacional de jujuy,2020-11-30,diseño de imagen y sonido,,arroyo aleli,2805
3038,brianna patterson,female,101,hutchinsonkimberly@yahoo.com,1937/04/28,universidad tecnológica nacional,2020-11-14,diseño de imagen y sonido,,buena nueva,5523
3039,ronald smith,male,28,alexis21@hotmail.com,2010/06/22,universidad tecnológica nacional,2021-01-30,diseño industrial,,del viso,1669
3040,miranda nash,female,115,ikline@gmail.com,1923/10/10,universidad nacional de jujuy,2020-12-13,licenciatura en ciencias geológicas,,bañado verde,5598
3041,tracy freeman,female,46,aliciamcdonald@yahoo.com,1992/06/18,universidad nacional de jujuy,2020-11-25,licenciatura en planificación y diseño del paisaje,,san geronimo,2136
3042,laurie bowen,female,62,hughessheila@hotmail.com,1976/05/19,universidad tecnológica nacional,2020-11-29,agronomía,,francisco madero,6472
3043,jamie parker,female,105,brendamoore@hotmail.com,1933/06/24,universidad tecnológica nacional,2020-10-11,técnico para bioterios,,2 de mayo,3364
3044,christopher wiley,male,47,ryanhughes@hotmail.com,1991/07/16,universidad nacional de jujuy,2020-10-16,actuario,,9 de julio,3445
3045,antonio phillips,male,36,vicki10@yahoo.com,2001/11/15,universidad tecnológica nacional,2020-09-12,licenciatura en kinesiología y fisiatría,,campo la plata,7623
3046,leah hopkins,female,63,ohenson@gmail.com,1975/09/01,universidad nacional de jujuy,2021-01-26,licenciatura en administración,,arroyo santa maria,3353
3047,benjamin russell,male,93,gglass@hotmail.com,1945/05/25,universidad nacional de jujuy,2021-01-15,licenciatura en terapia ocupacional,,caraguata,3248
3048,jason parker,male,63,nicholsnicholas@gmail.com,1975/08/28,universidad tecnológica nacional,2021-01-07,ingeniería electrónica,,las hermanas,7412
3049,sean hall,male,24,camacholauren@hotmail.com,2014/03/09,universidad tecnológica nacional,2020-10-04,licenciatura en ciencias de la computación,,colonia la negra,3054
3050,randall hughes,male,92,alfredescobar@yahoo.com,1946/09/24,universidad tecnológica nacional,2020-11-29,licenciatura en relaciones del trabajo,,bella union paraje,3206
3051,ashley phillips,female,26,gibsoncrystal@hotmail.com,2012/09/14,universidad tecnológica nacional,2020-10-05,farmacia,,arroyo ceibal,3416
3052,duane guerrero,male,117,michaelwilliams@gmail.com,1921/05/16,universidad tecnológica nacional,2020-10-28,diseño de imagen y sonido,,bahia tranquila,9405
3053,eric gonzales,male,45,felicia89@yahoo.com,1993/02/21,universidad nacional de jujuy,2020-10-12,licenciatura en ciencia y tecnología de alimentos,,cascada los cantaros,8411
3054,joseph adkins,male,75,hector26@yahoo.com,1962/12/21,universidad nacional de jujuy,2020-10-21,diseño de imagen y sonido,,adolfo gonzales chaves,7513
3055,timothy young,male,120,oestrada@gmail.com,1918/05/11,universidad tecnológica nacional,2020-10-25,arquitectura,,colonia el simbol,3074
3056,alexandra hart,female,59,foxstephanie@gmail.com,1979/07/31,universidad tecnológica nacional,2020-10-14,arquitectura,,abra del tafi,4105
3057,jaime robinson,female,119,brendabaker@gmail.com,1919/09/08,universidad tecnológica nacional,2020-10-17,licenciatura en ciencias ambientales,,campo coubert,3056
3058,gail miller,female,44,fdunn@yahoo.com,1994/06/09,universidad tecnológica nacional,2020-09-11,licenciatura en gestión de agroalimentos,,colonia hansen,2637
3059,anthony shaw jr.,male,57,heathershaw@hotmail.com,1981/05/08,universidad tecnológica nacional,2020-09-05,licenciatura en sociología,,antonio pini,3061
3060,alexa cruz phd,female,58,smithdavid@gmail.com,1980/02/09,universidad tecnológica nacional,2020-12-12,licenciatura en relaciones del trabajo,,aguara grande,3071
3061,james castillo,male,-1,lisa53@hotmail.com,2021/10/25,universidad nacional de jujuy,2020-10-21,licenciatura en administración,,arenaza,6075
3062,jessica gibbs,female,43,mmorales@yahoo.com,1995/01/30,universidad nacional de jujuy,2020-10-01,ingeniería mecánica,,dina huapi,8402
3063,mark norris,male,75,foleyjulie@yahoo.com,1963/02/22,universidad tecnológica nacional,2020-09-18,licenciatura en producción de bioimagenes,,aldea apeleg,9033
3064,rebecca spencer,female,42,matthew06@gmail.com,1996/11/25,universidad nacional de jujuy,2021-01-06,licenciatura en ciencias de la computación,,eduardo costa,6064
3065,justin price,male,48,rowecharlotte@gmail.com,1990/04/11,universidad tecnológica nacional,2020-10-21,actuario,,nordelta,1670
3066,robert hall,male,31,karen46@hotmail.com,2007/07/06,universidad tecnológica nacional,2020-11-05,farmacia,,campo de los toros,6311
3067,alyssa weiss,female,64,zhoward@gmail.com,1974/08/01,universidad nacional de jujuy,2020-09-02,medicina,,chimpay,8364
3068,calvin shaffer,male,82,dlee@gmail.com,1955/12/29,universidad tecnológica nacional,2020-09-19,licenciatura en relaciones del trabajo,,el socorro,2715
3069,scott lewis,male,118,bgarcia@gmail.com,1920/09/29,universidad tecnológica nacional,2020-10-02,licenciatura en artes,,caminera lujan,6700
3070,miss donna snyder,female,31,michael42@yahoo.com,2007/11/04,universidad nacional de jujuy,2021-01-21,licenciatura en relaciones del trabajo,,lomas del mirador,1752
3071,renee thompson,female,99,zhood@hotmail.com,1939/06/07,universidad nacional de jujuy,2020-12-06,licenciatura en ciencia y tecnología de alimentos,,cangallo,7153
3072,brian ward,male,78,erinbrown@yahoo.com,1960/05/11,universidad tecnológica nacional,2020-12-16,agronomía,,capilla guadalupe norte,3574
3073,kevin kennedy,male,114,greenmelissa@gmail.com,1924/04/12,universidad nacional de jujuy,2020-10-11,licenciatura en administración,,alegria,4506
3074,peggy anderson,female,79,evansalex@hotmail.com,1959/06/14,universidad tecnológica nacional,2020-11-03,licenciatura en artes,,campo del norte americano,8185
3075,james hayes,male,58,ortegaronald@gmail.com,1980/03/30,universidad tecnológica nacional,2020-12-08,licenciatura en planificación y diseño del paisaje,,algarrobo verde,5443
3076,veronica scott,female,97,natalie90@yahoo.com,1941/04/25,universidad tecnológica nacional,2020-09-12,ciencias veterinarias,,agua de las palomas,4741
3077,diana crawford,female,82,jacobbaldwin@hotmail.com,1956/02/20,universidad tecnológica nacional,2020-10-22,licenciatura en administración,,20 de septiembre,3158
3078,danielle mason,female,61,zgray@hotmail.com,1977/09/27,universidad tecnológica nacional,2021-01-12,licenciatura en artes,,gouin,6727
3079,shane webster,male,47,herringadam@yahoo.com,1991/01/01,universidad nacional de jujuy,2020-10-12,ingeniería mecánica,,granadero baigorria,2152
3080,donna delacruz,female,31,oevans@hotmail.com,2007/11/06,universidad nacional de jujuy,2020-12-04,licenciatura en artes,,colonia bombal,5529
3081,renee potter,female,79,james96@hotmail.com,1958/12/12,universidad tecnológica nacional,2020-12-08,diseño de imagen y sonido,,la chirlandia,8203
3082,jenna kirk,female,19,kathryngoodman@gmail.com,2019/07/27,universidad tecnológica nacional,2020-09-23,diseño de imagen y sonido,,arroyo ceibal,3416
3083,heather nguyen,female,89,mhill@gmail.com,1949/04/14,universidad tecnológica nacional,2020-10-18,licenciatura en kinesiología y fisiatría,,faro querandi,7165
3084,peter olsen,male,45,rscott@yahoo.com,1992/12/05,universidad nacional de jujuy,2020-10-05,licenciatura en sociología,,colonia 1 de mayo,3272
3085,william wilson,male,71,michelehall@gmail.com,1967/06/23,universidad nacional de jujuy,2020-11-10,actuario,,huasa pampa norte,4163
3086,kelly martinez,female,61,donhughes@gmail.com,1977/03/22,universidad nacional de jujuy,2021-01-18,licenciatura en artes,,asturias,6469
3087,john perry iii,male,127,isummers@yahoo.com,1911/06/04,universidad tecnológica nacional,2020-11-15,contador público,,colonia belgrano,2257
3088,kaylee sullivan,female,80,george78@yahoo.com,1958/12/23,universidad tecnológica nacional,2020-12-28,licenciatura en musicoterapia,,coronel granada,6062
3089,misty contreras,female,60,huffjessica@gmail.com,1978/05/15,universidad tecnológica nacional,2020-09-25,licenciatura en sociología,,bella vista,1661
3090,christina johnson,female,30,thomassnyder@gmail.com,2008/02/21,universidad tecnológica nacional,2020-09-27,actuario,,11 de mayo,5701
3091,james kim,male,107,kristopher12@hotmail.com,1931/06/08,universidad nacional de jujuy,2021-01-26,diseño de imagen y sonido,,banda florida,5351
3092,michael allison,male,111,amalone@hotmail.com,1927/01/06,universidad tecnológica nacional,2020-11-07,licenciatura en ciencias geológicas,,baños de la laja,5419
3093,aaron stone,male,51,russellgeorge@gmail.com,1987/08/07,universidad nacional de jujuy,2020-11-30,licenciatura en ciencias biológicas,,agua botada,5613
3094,michael gross,male,43,dyermichael@yahoo.com,1995/04/09,universidad nacional de jujuy,2020-11-29,licenciatura en ciencia política,,la isabel,5743
3095,david foley,male,80,rpeterson@hotmail.com,1958/10/11,universidad nacional de jujuy,2020-12-08,agronomía,,alvarez,2107
3096,william miller,male,96,jillmaxwell@yahoo.com,1942/05/04,universidad nacional de jujuy,2020-12-08,licenciatura en sociología,,caminera napaleofu,7007
3097,patrick graham,male,100,joshua16@hotmail.com,1938/06/24,universidad nacional de jujuy,2020-09-21,licenciatura en ciencias antropológicas,,bocayuba,6348
3098,tom hill,male,105,uschmitt@gmail.com,1933/04/29,universidad nacional de jujuy,2020-09-23,licenciatura en kinesiología y fisiatría,,30 de octubre,5637
3099,james morrison,male,115,veronicajones@yahoo.com,1923/11/18,universidad tecnológica nacional,2021-01-03,licenciatura en sociología,,chocori,8503
3100,james cole,male,27,katherine30@hotmail.com,2011/01/16,universidad tecnológica nacional,2020-09-19,licenciatura en psicología,,correa,2506
3101,michael burns,male,96,carolreed@gmail.com,1942/04/13,universidad tecnológica nacional,2020-09-28,diseño industrial,,blanca grande,6561
3102,carlos herrera,male,54,carterbrenda@yahoo.com,1984/02/26,universidad tecnológica nacional,2020-12-17,licenciatura en ciencias antropológicas,,avanzada,3540
3103,ashley watkins,female,18,debra86@gmail.com,2020/11/24,universidad nacional de jujuy,2020-09-20,licenciatura en ciencia política,,chipauquil,8536
3104,amanda garcia,female,131,hblack@gmail.com,1907/12/02,universidad nacional de jujuy,2020-12-21,ingeniería en informática,,almacen el descanso,2752
3105,shannon mora,female,108,crystalmarshall@gmail.com,1930/02/10,universidad nacional de jujuy,2020-09-17,licenciatura en ciencias biológicas,,abasto,1903
3106,alexander warren,male,90,zweber@gmail.com,1948/03/15,universidad tecnológica nacional,2020-10-25,licenciatura en sociología,,benavidez,1621
3107,lisa payne,female,36,brayelizabeth@hotmail.com,2002/09/01,universidad tecnológica nacional,2020-12-15,ciencias veterinarias,,alto nuestra señora del valle,4109
3108,john anderson,male,103,ryanjackson@hotmail.com,1935/02/22,universidad nacional de jujuy,2020-09-04,licenciatura en ciencias biológicas,,aguada del loro,8520
3109,marc king,male,122,jasminemiller@yahoo.com,1916/09/12,universidad nacional de jujuy,2020-09-21,licenciatura en ciencias biológicas,,la isabel,5743
3110,chad mccoy,male,50,nathanielmendoza@yahoo.com,1988/02/28,universidad tecnológica nacional,2020-10-21,licenciatura en ciencia y tecnología de alimentos,,sey,4411
3111,mr. joel rivera,male,74,nicolecampbell@gmail.com,1963/11/27,universidad tecnológica nacional,2020-10-27,licenciatura en kinesiología y fisiatría,,bernal este,1876
3112,paul reynolds,male,30,davidjackson@gmail.com,2008/09/06,universidad nacional de jujuy,2020-11-29,diseño industrial,,apoyaco,5317
3113,christopher potter,male,109,victoria88@yahoo.com,1929/07/28,universidad tecnológica nacional,2020-12-17,licenciatura en ciencias geológicas,,agrio balsa,8351
3114,dana wiggins,female,63,chapmanashley@gmail.com,1975/02/12,universidad tecnológica nacional,2020-11-07,licenciatura en ciencias ambientales,,alto nuestra señora del valle,4109
3115,mr. walter long,male,54,melissamcdaniel@hotmail.com,1984/12/07,universidad tecnológica nacional,2020-12-22,licenciatura en producción de bioimagenes,,alizal,4122
3116,nicole alexander,female,80,fishercraig@gmail.com,1958/09/21,universidad tecnológica nacional,2021-01-04,ingeniería electrónica,,arrascaeta,3046
3117,anthony gonzales,male,91,trujillodeanna@hotmail.com,1947/02/25,universidad tecnológica nacional,2020-12-08,licenciatura en musicoterapia,,victoria,1644
3118,brandon reid,male,97,hortonwilliam@gmail.com,1941/07/26,universidad nacional de jujuy,2020-10-19,licenciatura en ciencias biológicas,,perez,2121
3119,stacey carroll,female,24,allisoncastillo@yahoo.com,2014/02/03,universidad nacional de jujuy,2020-11-11,técnico para bioterios,,achiras,3246
3120,christopher martinez,male,87,criley@hotmail.com,1951/07/09,universidad nacional de jujuy,2020-09-11,licenciatura en musicoterapia,,cari larquea,7119
3121,kayla smith,female,131,charles12@gmail.com,1907/04/04,universidad tecnológica nacional,2020-09-01,licenciatura en producción de bioimagenes,,barrio garin norte,1623
3122,bryan barrett,male,109,emmawilliams@yahoo.com,1929/02/25,universidad nacional de jujuy,2020-11-18,licenciatura en artes,,bernal este,1876
3123,emily gregory,female,80,susan77@hotmail.com,1958/07/03,universidad nacional de jujuy,2020-11-15,licenciatura en ciencia política,,arroyo mal paso,4157
3124,kristen duffy,female,123,krystalmendoza@yahoo.com,1915/06/13,universidad tecnológica nacional,2021-01-01,contador público,,cheroguita,3358
3125,justin gomez,male,126,pstark@gmail.com,1912/05/15,universidad nacional de jujuy,2020-09-24,agronomía,,arroyo grande,3203
3126,benjamin hamilton,male,31,hbell@yahoo.com,2007/07/31,universidad tecnológica nacional,2021-01-14,bioquímica,,san isidro,1642
3127,david herrera,male,109,brianasmith@hotmail.com,1929/10/09,universidad nacional de jujuy,2021-01-01,licenciatura en psicología,,amalia,6516
3128,amanda moore,female,75,jeffreysnyder@yahoo.com,1963/04/21,universidad tecnológica nacional,2020-09-17,licenciatura en ciencias geológicas,,colonia ferrari,7172
3129,emily miller,female,67,ichavez@yahoo.com,1971/03/07,universidad tecnológica nacional,2020-12-29,arquitectura,,antelo,3151
3130,isaiah williams,male,38,wgarcia@gmail.com,2000/05/06,universidad nacional de jujuy,2020-11-07,diseño industrial,,alcorta,2117
3131,caitlin bell,female,59,mauricewilliams@hotmail.com,1979/01/21,universidad nacional de jujuy,2020-10-22,licenciatura en ciencias geológicas,,alto el puesto,4159
3132,david bray,male,63,uwarren@yahoo.com,1975/04/28,universidad nacional de jujuy,2020-12-23,ingeniería mecánica,,6 de septiembre,5703
3133,jeffery cooley,male,110,christopherallen@yahoo.com,1927/10/31,universidad nacional de jujuy,2020-09-05,licenciatura en ciencias de la computación,,aldea san jorge,3252
3134,theresa duke,female,124,harrellcindy@hotmail.com,1914/08/24,universidad nacional de jujuy,2020-09-30,licenciatura en terapia ocupacional,,america,6237
3135,dr. daniel kennedy,male,64,heberteric@hotmail.com,1974/11/22,universidad nacional de jujuy,2021-01-26,licenciatura en relaciones del trabajo,,corbett,6507
3136,hayley stevens,female,42,davisjoshua@yahoo.com,1995/10/20,universidad nacional de jujuy,2020-10-08,técnico para bioterios,,las palmas,2806
3137,paul jackson,male,36,michael06@hotmail.com,2002/11/11,universidad nacional de jujuy,2020-11-24,agronomía,,arenoso,9225
3138,denise bonilla,female,73,tbrown@yahoo.com,1965/04/22,universidad nacional de jujuy,2020-09-06,licenciatura en psicología,,gregorio de laferrere,1757
3139,karen ross,female,88,adkinsandrew@hotmail.com,1950/12/03,universidad nacional de jujuy,2020-12-18,licenciatura en terapia ocupacional,,empalme villa constitucion,2918
3140,lisa smith,female,55,mitchell73@yahoo.com,1983/08/06,universidad nacional de jujuy,2020-10-23,licenciatura en relaciones del trabajo,,despeñaderos,7531
3141,kathryn nguyen,female,47,andreanguyen@gmail.com,1991/03/28,universidad nacional de jujuy,2020-09-15,licenciatura en sociología,,calchaqui,3050
3142,shawn griffin,male,125,fgibbs@yahoo.com,1913/06/16,universidad nacional de jujuy,2021-01-06,licenciatura en ciencia y tecnología de alimentos,,acassuso,1640
3143,olivia gonzales,female,82,donnaellison@hotmail.com,1956/10/10,universidad nacional de jujuy,2020-10-27,medicina,,beccar,1643
3144,dawn harrison,female,26,livingstondanny@yahoo.com,2012/06/21,universidad tecnológica nacional,2020-10-20,licenciatura en gestión de agroalimentos,,el duraznillo,4722
3145,robert hernandez,male,37,georgelevine@yahoo.com,2001/05/08,universidad nacional de jujuy,2020-11-27,licenciatura en ciencias biológicas,,calera,3281
3146,justin aguirre,male,96,smithcameron@yahoo.com,1941/10/23,universidad nacional de jujuy,2020-09-21,licenciatura en ciencias de la computación,,cantera aguirre,7000
3147,david turner,male,47,michaelmejia@gmail.com,1991/04/13,universidad tecnológica nacional,2020-09-25,medicina,,barrio garin norte,1623
3148,karen smith,female,67,tina64@hotmail.com,1971/06/12,universidad tecnológica nacional,2020-10-15,licenciatura en musicoterapia,,san isidro,1642
3149,nancy howard,female,33,amy82@gmail.com,2005/10/02,universidad nacional de jujuy,2020-10-08,diseño de imagen y sonido,,lote 11 escuela 107,6213
3150,alisha anderson,female,63,lschwartz@yahoo.com,1975/03/24,universidad tecnológica nacional,2020-09-21,licenciatura en ciencias de la educación,,aldea chaleco,3116
3151,misty brandt,female,63,oosborn@hotmail.com,1975/07/26,universidad tecnológica nacional,2020-10-05,licenciatura en gestión de agroalimentos,,colonia belga americana,3244
3152,jose white,male,113,cmaldonado@gmail.com,1925/08/03,universidad tecnológica nacional,2020-10-15,medicina,,agua azul,4115
3153,madison castaneda,female,42,austincummings@hotmail.com,1996/04/07,universidad tecnológica nacional,2020-12-20,agronomía,,rio mayo,9030
3154,kathleen garcia,female,114,cynthiachurch@yahoo.com,1925/01/03,universidad nacional de jujuy,2021-01-24,licenciatura en kinesiología y fisiatría,,agua colorada,4119
3155,mary lynch,female,92,anna54@gmail.com,1946/05/08,universidad tecnológica nacional,2020-11-19,licenciatura en sociología,,cabildo,8118
3156,sarah downs,female,106,chenpaul@yahoo.com,1932/08/02,universidad nacional de jujuy,2020-11-12,licenciatura en ciencias biológicas,,comandante granville,5736
